label,text,source
0,"Speaker 2: I don't have the authority over you to accept any payments from you or to tell you to undergo through this.\nSpeaker 1: Okay. That's fine. I'll just keep swimming. You can transfer me and, um, you know, we'll, we'll get this resolved cause I got to get that arrest warrant taken off. Okay. Thank you. La vista, baby. Thank you. Bye.\nSpeaker 2: Okay.\nSpeaker 1: Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye.\nSpeaker 2: When I transfer you call to one of my senior supervisors, okay?\nSpeaker 1: Bye. Bye. Bye. Bye.\nSpeaker 2: Okay, thank you.\nSpeaker 1: Bye.\nSpeaker 2: Bye-bye.\nSpeaker 1: Bye.\nSpeaker 2: Hasta luego.\nSpeaker 1: Bye. Bye. Bye.\nSpeaker 2: ...holding the line.\nSpeaker 1: Bye.\nSpeaker 2: Your call has been transferred to the resolution department.\nSpeaker 1: Bye. Bye. Bye.\nSpeaker 2: So I guess your call has been transferred for the cancellation of this arrest warrant to resolve this situation as you have chosen to resolve this matter out of the courthouse.\n",output_1644.txt
1,"Speaker 2: Thank you.\nSpeaker 1: Pablano, no, no, no, no, no, no. I'll tell you the city in a second. It's lighting something. I'm sorry, the kitchen's pretty par right now. So you want the city that I live in? Are you not worried about my- No, she's still on fire.\nSpeaker 2: You can go ahead and go to your daughter first, of course, ma'am.\nSpeaker 1: Sorry, are you, are you working on the hour or do you work commission?\nSpeaker 2: Marley, ma'am.\nSpeaker 1: Hardly, that's what I thought. My daughter is still on fire. No, there are still flames of fire and-\nSpeaker 2: I thought you guys were okay then.\nSpeaker 1: They gave me a call though.\nSpeaker 2: Okay, I'll just give you a call, ma'am, and enjoy the rest of your day.\nSpeaker 1: Do you have short term memory loss? My mom has short term memory loss.\nSpeaker 2: Okay, I thought your daughter was on fire. I don't know.\nSpeaker 1: Hi there, my name is Diana and I'm looking forward to flying to Bermuda.\n",output_1554.txt
1,"Speaker 1: You missed Pudge Fisk home run Oh, yeah to have a fucking drink with some lady. You never met. Yeah, but you should have seen her. She was a stunner I don't care. Oh, no. No, she lit up the room. I don't care if Oh My god, and who are these fucking friends of yours? They let you get away with that. I had to. What did you say to him?\nSpeaker 2: Just slid my ticket across the table and I said, sorry guys. I gotta see about a girl\nSpeaker 1: Yeah, that's what you said I had and they let you get away with that.\nSpeaker 2: Oh, yeah, they saw my eyes and I meant it\nSpeaker 1: You kidding me? \nSpeaker 2: No, I'm not kidding you. Well, that's why I'm not talking right now about some girl I saw it about 20 years ago and how I always regretted not going over and talking to her I don't regret the 18 years. I was married to Nancy. I don't regret the six years I had to give up counseling when she got sick, and I don't regret the last years when she got really sick I'm sure as hell don't regret missing a damn game. That's regret Wow Would've been nice to catch that game though. I didn't know Pudge was gonna hit a home run",output_1When_did_you_know_she_was_the_one_for_you_Good_Will_Hunting.txt
1,"Speaker 2: ...\nSpeaker 1: training, you know, to the point where I had a home gym put in my house, like my brother would be here and we'd walk in. I'd be like, Chewie, we're home. And he's like, what are you doing? It doesn't make any sense. So I, it was definitely an accident. I don't know how this happened, but that's a lot of money. Do I have to pay all that today?\nSpeaker 2: There can be a payment plan and relaxation for you. Yeah.\nSpeaker 1: If a payment plan could be arranged, that'd be great, because otherwise I'm not going to be able to eat this month. The only thing I'll be able to afford is it's called like a, they call it a Royale with\nSpeaker 2: ...\nSpeaker 1: cheese, but it's just this really cheap kind of sandwich that you can get like 10 for a dollar. And I don't want to do that. It's not fair to me. It's not fair to my llamas. So it may be, if we could, if we could do the, I'm sorry, no, go ahead.\n",output_1644.txt
0,"Speaker 2: Verify me the numbers, sir, and I will let you know each and everything. Do quickly.\nSpeaker 1: I Mean that would be great if you can do\nSpeaker 2: Sir, I understand each and everything. I don't have the whole day here.\nSpeaker 1: Yeah, I thought I gave you the numbers though\nSpeaker 2: No. The rest of the eight numbers. Four, five, one, four. Zero, nine, three, five. And then the numbers.\nSpeaker 1: I've read them to you. Which ones do you not have?\nSpeaker 2: The last eight numbers.\nSpeaker 1: Zero five three zero\nSpeaker 2: Zero, five, three, zero.\nSpeaker 1: Oh no the dog is scratching at the door\n",output_1610.txt
0,"Speaker 2: Oh, yes, I've heard of those. I heard that trumpet again. Why do you need the iTunes\nSpeaker 1: All right, so you need to purchase two of them. Could you please help me out with your area code, zip code? No, no, no, no, no. That is for the securities.\nSpeaker 2: cards? Are you looking for some new music for this Christmas or what? Securities. Well,\nSpeaker 1: All right, please give me your zip code. Zip codes. Please give me your zip code.\nSpeaker 2: what does the iTunes card have to do with security? Zip code? I don't have an iTunes\nSpeaker 1: Give me your zip code first.\nSpeaker 2: card, but I can give you my zip code. It's 3-3-1-1-4. What kind of music are you going\nSpeaker 1: I'm going to listen to any music. I'm going to install the security, and I'm going to take the payment through an iTunes card. Okay, so you can tell me, like, how far it is, the 24-7 medical store.\n",output_174317.txt
0,"Speaker 2: Enjoy the rest of your day. What's the address of the property that you're selling?\nSpeaker 1: It's for six passengers, sorry. Adults? All kids, except me.\nSpeaker 2: It's between 12 and 11. 11?\nSpeaker 1: There is no number between 12 and 11. Kids are 7 years old.\nSpeaker 2: $3,911.\nSpeaker 1: Um, can I pay cash?\nSpeaker 2: I'm not sure.\nSpeaker 1: Pfft. Okay.\nSpeaker 2: Okay.\nSpeaker 1: Hi there, Tiana, my name is Diana, my last name is Ruby.\nSpeaker 2: Okay. Diana Ruby?\nSpeaker 1: Yes, that's my name. Do not. Okay.\nSpeaker 2: Okay. So we're going to send you a $100 Walmart voucher for you to shop at Spruce Lake Walmart, Target, Best Buy, Home Depot.\nSpeaker 1: Can I use it at a Cracker Barrel?\nSpeaker 2: We're going to send you a list of the 800-seat killers that you need.\nSpeaker 1: This cannot be a joke.\nSpeaker 2: Okay.\nSpeaker 1: Because I have to use this for my children. This comments are random because I just need this to be here before that episode. Do you think that I'll be able to, uh, occur?\n",output_1554.txt
1,"Speaker 2: All right. I'm happy with what I'm doing.\nSpeaker 1: You making a lot of money? You making a lot of money stealing from people?\nSpeaker 2: Not much. Just enough for my survival. I need... I need... I need to survive. I need to survive. Imagine... Imagine two nineties without food and water. I...\nSpeaker 1: I grew up really poor, you know, like, without, like, raised by a single mom. I came to this beautiful country with $35 in my pocket, no speak English, no working\nSpeaker 2: ...\nSpeaker 1: permit, no friends. And I really think that you can change your life, no matter where you live, no matter where you came from, what your skin color, do you speak English or you don't.\nSpeaker 2: I'm looking for a better life. Whatever I do, I always mess up. I mess up in everything I do. I've been low so far. I have to change you guys. And I don't know actually what to say, so... The world is full of evil. Karma will hit me back.\n",output_1644.txt
1,"Speaker 1: Why do you think that our company should hire you specifically amongst our pool of candidates that are interviewing for this position?\nSpeaker 2: Sure. I think one skill set that I have involves my background in education. Teachers are among the highest stressed professionals in the workplace. And REI offers a number of products that help alleviate stress by getting people outdoors. And teachers also have a lot of downtime in the summers. My thinking is that once I learn the ropes and advance within the company, I'll be able to market the services and products that REI offers specifically to the teaching profession. \nSpeaker 1: I have to ask this question. Given that you are making a career change here, especially with finishing a master's degree in education, if a position becomes available in your current field down here in the Jacksonville area, how do you approach being offered this job versus being offered a position in your field? And I'm asking that in the now and in the future.\n",output_1Job_Interview___Good_Example_copy.txt
0,"Speaker 2: ... ... I'm sorry?\nSpeaker 1: I'm sorry, you got to speak up.\nSpeaker 2: What's up?\nSpeaker 1: Hi, how's it going?\nSpeaker 2: ...\nSpeaker 1: What? No, no, I don't smoke. But because here's the thing.\nSpeaker 2: ...\nSpeaker 1: It's actually going to kill you. It might kill you faster than scamming people will. So maybe more often you need someone in your life to say, yippee-ki-yay, mother f***er. Stop scamming people, you son of a b***h.\nSpeaker 2: I just...\nSpeaker 1: My precious, my precious, listen, my suggestion to you would be to embrace life, stop f***ing\nSpeaker 2: I just... I just want to live shorter. I don't want to live all the way till my old age.\nSpeaker 1: people over, get a better job, and actually be happy. Because I know for a fact that you're not.\n",output_1644.txt
0,"Speaker 2: Okay. Hurry up, sir. Please. I need your home adress right now!\nSpeaker 1: Hold on\nSpeaker 2: Yeah.\nSpeaker 1: Sorry there\nSpeaker 2: I have...\nSpeaker 1: Haven't taught him how to stay yet. So he might\nSpeaker 2: Hurry up, sir. Hurry up, hurry up, hurry up. Come on, hurry up. Four, five, one, four, ten. I don't have a whole day. Your dog is distracting...\nSpeaker 1: Oh my gosh, he just came through the door I didn't close the door it it doesn't close right Could you hold on one second?\nSpeaker 2: Please, you are running off my time.\nSpeaker 1: Dog open the door\nSpeaker 2: Hurry up, hurry up. I don't have time, sir. Please hurry up.\n",output_1610.txt
0,"Speaker 1: Can you verify me your home address? I'm sorry?\nSpeaker 2: No, I'm not going to give you my address. If you have my file on me, you should know what my address is.\nSpeaker 1: Mr. Stevens, you need to understand one thing over here, that I'm trying to cooperate with you on the recorded line, and even you need to cooperate with me. Recent mailing address?\nSpeaker 2: My current address is 205 North 1st S. A. D. E. R. S. Street in Apex, North Carolina.\nSpeaker 1: My current... ...five... ...Saunders... ...UN... ...without the complete information to you about the allegations from Michigan. Now, there are legal enforcement agencies involved in this case, so before we go ahead and give out the complete information to you,\nSpeaker 1: I need you to verify me with the last four-digit number of your Social Security, so I can confirm that the details are given to the right person. Mr. Stevens, I'm not asking you to confirm me your Social Security number. What I'm asking you, just to verify me with the last four digits of your Social Security,\n",output_1622.txt
